Date,Close,LogRet,Year,Month
2009-08-31,1020.6199951171876,0.033009336342854745,2009,8
2009-09-30,1057.0799560546877,0.035100067367746846,2009,9
2009-10-30,1036.18994140625,-0.019959880197119695,2009,10
2009-11-30,1095.6300048828123,0.0557790765867372,2009,11
2009-12-31,1115.0999755859377,0.017614520350299756,2009,12
2010-01-29,1073.8699951171877,-0.03767512371219439,2010,1
2010-02-26,1104.489990234375,0.028114739741840644,2010,2
2010-03-31,1169.4300537109375,0.05713281541639237,2010,3
2010-04-30,1186.68994140625,0.014651373006918433,2010,4
2010-05-31,1089.4100341796877,-0.08553157288349045,2010,5
2010-06-30,1030.7099609375,-0.05538844940550369,2010,6
2010-07-30,1101.5999755859377,0.06651579901085647,2010,7
2010-08-31,1049.3299560546877,-0.048611822887417944,2010,8
2010-09-30,1141.199951171875,0.08392847418803306,2010,9
2010-10-29,1183.260009765625,0.03619305175049092,2010,10
2010-11-30,1180.550048828125,-0.0022928763797240848,2010,11
2010-12-31,1257.6400146484375,0.06325648750899848,2010,12
2011-01-31,1286.1199951171875,0.02239296981241168,2011,1
2011-02-28,1327.219970703125,0.03145657676282454,2011,2
2011-03-31,1325.8299560546875,-0.0010478617545839342,2011,3
2011-04-29,1363.6099853515625,0.028096938770245217,2011,4
2011-05-31,1345.199951171875,-0.013592919455283514,2011,5
2011-06-30,1320.6400146484375,-0.01842618591193279,2011,6
2011-07-29,1292.280029296875,-0.02170835585666353,2011,7
2011-08-31,1218.8900146484375,-0.05846750227195674,2011,8
2011-09-30,1131.4200439453125,-0.07446710071978657,2011,9
2011-10-31,1253.300048828125,0.10230659176938861,2011,10
2011-11-30,1246.9599609375,-0.005071553722512334,2011,11
2011-12-30,1257.5999755859375,0.008496565407114964,2011,12
2012-01-31,1312.4100341796875,0.04266004446780691,2012,1
2012-02-29,1365.6800537109375,0.039787344672045144,2012,2
2012-03-30,1408.469970703125,0.030851475632995395,2012,3
2012-04-30,1397.9100341796875,-0.0075256995449883846,2012,4
2012-05-31,1310.3299560546875,-0.0646993081586249,2012,5
2012-06-29,1362.1600341796875,0.03879271987370014,2012,6
2012-07-31,1379.3199462890625,0.01251888494028286,2012,7
2012-08-31,1406.5799560546875,0.019570609701871078,2012,8
2012-09-28,1440.6700439453125,0.02394711879625433,2012,9
2012-10-31,1412.1600341796875,-0.0199878423580504,2012,10
2012-11-30,1416.1800537109375,0.0028426724604573295,2012,11
2012-12-31,1426.18994140625,0.007043368100712932,2012,12
2013-01-31,1498.1099853515625,0.04919779199874608,2013,1
2013-02-28,1514.6800537109375,0.010999927126354336,2013,2
2013-03-29,1569.18994140625,0.03535529432970552,2013,3
2013-04-30,1597.5699462890625,0.017924165836651795,2013,4
2013-05-31,1630.739990234375,0.020550202383511795,2013,5
2013-06-28,1606.280029296875,-0.015112928770280476,2013,6
2013-07-31,1685.72998046875,0.048277728051788316,2013,7
2013-08-30,1632.969970703125,-0.03179826803794494,2013,8
2013-09-30,1681.550048828125,0.029315591366424698,2013,9
2013-10-31,1756.5400390625,0.04362997111283384,2013,10
2013-11-29,1805.81005859375,0.027663289773235178,2013,11
2013-12-31,1848.3599853515625,0.023289474482053762,2013,12
2014-01-31,1782.5899658203125,-0.036231407776019076,2014,1
2014-02-28,1859.449951171875,0.04221337507227485,2014,2
2014-03-31,1872.3399658203125,0.006908248426944041,2014,3
2014-04-30,1883.949951171875,0.006181643365585465,2014,4
2014-05-30,1923.5699462890625,0.02081219601335782,2014,5
2014-06-30,1960.22998046875,0.018878996713560525,2014,6
2014-07-31,1930.6700439453125,-0.015194687637991144,2014,7
2014-08-29,2003.3699951171875,0.03696364440798927,2014,8
2014-09-30,1972.2900390625,-0.015635436105290168,2014,9
2014-10-31,2018.050048828125,0.022936398829564553,2014,10
2014-11-28,2067.56005859375,0.02423747356330619,2014,11
2014-12-31,2058.89990234375,-0.0041973842211255885,2014,12
2015-01-30,1994.989990234375,-0.03153277926642595,2015,1
2015-02-27,2104.5,0.05343887632562794,2015,2
2015-03-31,2067.889892578125,-0.017549197433963215,2015,3
2015-04-30,2085.510009765625,0.008484722544634948,2015,4
2015-05-29,2107.389892578125,0.010436729675337375,2015,5
2015-06-30,2063.110107421875,-0.021235558871758542,2015,6
2015-07-31,2103.840087890625,0.01954968299001969,2015,7
2015-08-31,1972.1800537109373,-0.06462473099312405,2015,8
2015-09-30,1920.030029296875,-0.026798730963463413,2015,9
2015-10-30,2079.360107421875,0.07971937954339925,2015,10
2015-11-30,2080.409912109375,0.0005047417068047011,2015,11
2015-12-31,2043.93994140625,-0.017685658390257153,2015,12
2016-01-29,1940.239990234375,-0.05206761730549658,2016,1
2016-02-29,1932.22998046875,-0.004136905514992684,2016,2
2016-03-31,2059.739990234375,0.06390499028682939,2016,3
2016-04-29,2065.300048828125,0.002695761451154688,2016,4
2016-05-31,2096.949951171875,0.01520836681052451,2016,5
2016-06-30,2098.860107421875,0.0009105066031533937,2016,6
2016-07-29,2173.60009765625,0.034990432691053286,2016,7
2016-08-31,2170.949951171875,-0.0012199867803515119,2016,8
2016-09-30,2168.27001953125,-0.0012352137017535014,2016,9
2016-10-31,2126.14990234375,-0.019616837043472835,2016,10
2016-11-30,2198.81005859375,0.03360354504443386,2016,11
2016-12-30,2238.830078125,0.018037111299278763,2016,12
2017-01-31,2278.8701171875,0.01772631462106311,2017,1
2017-02-28,2363.639892578125,0.036523000738276856,2017,2
2017-03-31,2362.719970703125,-0.00038927289213130933,2017,3
2017-04-28,2384.199951171875,0.009050132478198414,2017,4
2017-05-31,2411.800048828125,0.01150975911098051,2017,5
2017-06-30,2423.409912109375,0.004802226040504287,2017,6
2017-07-31,2470.300048828125,0.01916401754710062,2017,7
2017-08-31,2471.64990234375,0.0005462837796947895,2017,8
2017-09-29,2519.360107421875,0.01911903935235504,2017,9
2017-10-31,2575.260009765625,0.021945560031841893,2017,10
2017-11-30,2647.580078125,0.02769554104663463,2017,11
2017-12-29,2673.610107421875,0.009783614574871535,2017,12
2018-01-31,2823.81005859375,0.05465739835832828,2018,1
2018-02-28,2713.830078125,-0.03972610759808415,2018,2
2018-03-30,2640.8701171875,-0.027252497366939465,2018,3
2018-04-30,2648.050048828125,0.002715085811824558,2018,4
2018-05-31,2705.27001953125,0.021378191183066164,2018,5
2018-06-29,2718.3701171875,0.004830749386569799,2018,6
2018-07-31,2816.2900390625,0.03538795073752432,2018,7
2018-08-31,2901.52001953125,0.029814314524382546,2018,8
2018-09-28,2913.97998046875,0.004285093286333641,2018,9
2018-10-31,2711.739990234375,-0.07192934595429712,2018,10
2018-11-30,2760.169921875,0.01770175205611757,2018,11
2018-12-31,2506.85009765625,-0.09626521985789882,2018,12
2019-01-31,2704.10009765625,0.07574215198675649,2019,1
2019-02-28,2784.489990234375,0.029295553365401794,2019,2
2019-03-29,2834.39990234375,0.017765510890228597,2019,3
2019-04-30,2945.830078125,0.038560397417571224,2019,4
2019-05-31,2752.06005859375,-0.06804089408287428,2019,5
2019-06-28,2941.760009765625,0.06665830156302643,2019,6
2019-07-31,2980.3798828125,0.013042724833705499,2019,7
2019-08-30,2926.4599609375,-0.018257281743262688,2019,8
2019-09-30,2976.739990234375,0.01703525059107225,2019,9
2019-10-31,3037.56005859375,0.020225842153316798,2019,10
2019-11-29,3140.97998046875,0.033480266071379106,2019,11
2019-12-31,3230.780029296875,0.028188756298542117,2019,12
